gid0,species_pct,species_included,cumarea,totparea,cmbparea,totarea,parea_pct,bname,cname,tcmbparea,cname0,unregion2,wbincomegroup
TON,60,2,151.050252515606,75.6594174366699,226.709669952276,704.750816968276,32.1687700806853,Tonga_TON,Tonga,226.709669952276,Tonga,Oceania,Upper middle income
TON,65,2,153.964213919034,75.6594174366699,229.623631355704,704.750816968276,32.5822440821719,Tonga_TON,Tonga,229.623631355704,Tonga,Oceania,Upper middle income
TON,70,2,156.878175322462,75.6594174366699,232.537592759132,704.750816968276,32.9957180836584,Tonga_TON,Tonga,232.537592759132,Tonga,Oceania,Upper middle income
TON,75,2,159.79213672589,75.6594174366699,235.45155416256,704.750816968276,33.409192085145,Tonga_TON,Tonga,235.45155416256,Tonga,Oceania,Upper middle income
TON,80,2,162.706098129318,75.6594174366699,238.365515565987,704.750816968276,33.8226660866314,Tonga_TON,Tonga,238.365515565987,Tonga,Oceania,Upper middle income
TON,85,2,165.620059532745,75.6594174366699,241.279476969415,704.750816968276,34.236140088118,Tonga_TON,Tonga,241.279476969415,Tonga,Oceania,Upper middle income
TON,90,2,168.534020936173,75.6594174366699,244.193438372843,704.750816968276,34.6496140896046,Tonga_TON,Tonga,244.193438372843,Tonga,Oceania,Upper middle income
TON,95,2,171.447982339601,75.6594174366699,247.107399776271,704.750816968276,35.0630880910911,Tonga_TON,Tonga,247.107399776271,Tonga,Oceania,Upper middle income
TON,100,2,174.361943743029,75.6594174366699,250.021361179699,704.750816968276,35.4765620925777,Tonga_TON,Tonga,250.021361179699,Tonga,Oceania,Upper middle income
TUN,0,0,52.0838234080139,6763.8921326018,6815.97595600981,155238.05236891,4.39066057065199,Tunisia_TUN,Tunisia,6815.97595600981,Tunisia,Africa,Lower middle income
TUN,5,2,323.497876035279,6763.8921326018,7087.39000863708,155238.05236891,4.56549789209833,Tunisia_TUN,Tunisia,7087.39000863708,Tunisia,Africa,Lower middle income
TUN,10,3,555.789634659964,6763.8921326018,7319.68176726176,155238.05236891,4.71513372885352,Tunisia_TUN,Tunisia,7319.68176726176,Tunisia,Africa,Lower middle income
TUN,15,4,763.025161864677,6763.8921326018,7526.91729446648,155238.05236891,4.84862904397912,Tunisia_TUN,Tunisia,7526.91729446648,Tunisia,Africa,Lower middle income
TUN,20,5,1155.34463405484,6763.8921326018,7919.23676665664,155238.05236891,5.10135024616081,Tunisia_TUN,Tunisia,7919.23676665664,Tunisia,Africa,Lower middle income
TUN,25,7,1857.51856199956,6763.8921326018,8621.41069460136,155238.05236891,5.55367099950038,Tunisia_TUN,Tunisia,8621.41069460136,Tunisia,Africa,Lower middle income
TUN,30,8,2323.01507701149,6763.8921326018,9086.90720961329,155238.05236891,5.85353080056624,Tunisia_TUN,Tunisia,9086.90720961329,Tunisia,Africa,Lower middle income
TUN,35,9,2491.47521043089,6763.8921326018,9255.36734303269,155238.05236891,5.96204809439254,Tunisia_TUN,Tunisia,9255.36734303269,Tunisia,Africa,Lower middle income
TUN,40,10,2599.69969832456,6763.8921326018,9363.59183092635,155238.05236891,6.03176327455756,Tunisia_TUN,Tunisia,9363.59183092635,Tunisia,Africa,Lower middle income
TUN,45,12,2678.53959704167,6763.8921326018,9442.43172964348,155238.05236891,6.08254972640622,Tunisia_TUN,Tunisia,9442.43172964348,Tunisia,Africa,Lower middle income
TUN,50,13,2775.95612020208,6763.8921326018,9539.84825280388,155238.05236891,6.14530271877751,Tunisia_TUN,Tunisia,9539.84825280388,Tunisia,Africa,Lower middle income
TUN,55,14,3007.39991121588,6763.8921326018,9771.29204381768,155238.05236891,6.2943923185773,Tunisia_TUN,Tunisia,9771.29204381768,Tunisia,Africa,Lower middle income
TUN,60,15,3117.16570078261,6763.8921326018,9881.05783338441,155238.05236891,6.36510036205744,Tunisia_TUN,Tunisia,9881.05783338441,Tunisia,Africa,Lower middle income
TUN,65,17,3185.4588440804,6763.8921326018,9949.3509766822,155238.05236891,6.40909288982731,Tunisia_TUN,Tunisia,9949.3509766822,Tunisia,Africa,Lower middle income
TUN,70,18,3267.12908340701,6763.8921326018,10031.0212160088,155238.05236891,6.46170256772543,Tunisia_TUN,Tunisia,10031.0212160088,Tunisia,Africa,Lower middle income
TUN,75,19,3368.06878412942,6763.8921326018,10131.9609167312,155238.05236891,6.52672509228179,Tunisia_TUN,Tunisia,10131.9609167312,Tunisia,Africa,Lower middle income
TUN,80,20,3416.24230395382,6763.8921326018,10180.1344365556,155238.05236891,6.5577571228241,Tunisia_TUN,Tunisia,10180.1344365556,Tunisia,Africa,Lower middle income
TUN,85,22,3453.83308365166,6763.8921326018,10217.7252162535,155238.05236891,6.58197204894838,Tunisia_TUN,Tunisia,10217.7252162535,Tunisia,Africa,Lower middle income
TUN,90,23,3544.37545806089,6763.8921326018,10308.2675906627,155238.05236891,6.64029690746569,Tunisia_TUN,Tunisia,10308.2675906627,Tunisia,Africa,Lower middle income
TUN,95,24,3614.90639966837,6763.8921326018,10378.7985322702,155238.05236891,6.68573096215216,Tunisia_TUN,Tunisia,10378.7985322702,Tunisia,Africa,Lower middle income
TUN,100,25,3722.85206505855,6763.8921326018,10486.7441976604,155238.05236891,6.75526653267947,Tunisia_TUN,Tunisia,10486.7441976604,Tunisia,Africa,Lower middle income
TUR,0,0,0,1886.22811181033,1886.22811181033,779931.116713828,0.241845474733434,Turkiye_TUR,Turkiye,1886.22811181033,Turkiye,Asia,Upper middle income
TUR,5,30,2768.84664715159,1886.22811181033,4655.07475896192,779931.116713828,0.596857165870708,Turkiye_TUR,Turkiye,4655.07475896192,Turkiye,Asia,Upper middle income
TUR,10,59,4984.04569755032,1886.22811181033,6870.27380936065,779931.116713828,0.880882126912432,Turkiye_TUR,Turkiye,6870.27380936065,Turkiye,Asia,Upper middle income
TUR,15,88,7483.4885384214,1886.22811181033,9369.71665023173,779931.116713828,1.20135181805673,Turkiye_TUR,Turkiye,9369.71665023173,Turkiye,Asia,Upper middle income
TUR,20,117,9279.10266269034,1886.22811181033,11165.3307745007,779931.116713828,1.43157908887452,Turkiye_TUR,Turkiye,11165.3307745007,Turkiye,Asia,Upper middle income
TUR,25,146,11396.2309826959,1886.22811181033,13282.4590945062,779931.116713828,1.70302976889429,Turkiye_TUR,Turkiye,13282.4590945062,Turkiye,Asia,Upper middle income
TUR,30,175,12248.8077083816,1886.22811181033,14135.0358201919,779931.116713828,1.81234413107515,Turkiye_TUR,Turkiye,14135.0358201919,Turkiye,Asia,Upper middle income
TUR,35,204,13974.3291128433,1886.22811181033,15860.5572246536,779931.116713828,2.03358436210119,Turkiye_TUR,Turkiye,15860.5572246536,Turkiye,Asia,Upper middle income
TUR,40,233,16069.1369314684,1886.22811181033,17955.3650432788,779931.116713828,2.30217318664399,Turkiye_TUR,Turkiye,17955.3650432788,Turkiye,Asia,Upper middle income
TUR,45,262,18061.2389697621,1886.22811181033,19947.4670815724,779931.116713828,2.5575934405104,Turkiye_TUR,Turkiye,19947.4670815724,Turkiye,Asia,Upper middle income
TUR,50,291,20648.281065973,1886.22811181033,22534.5091777834,779931.116713828,2.88929479730602,Turkiye_TUR,Turkiye,22534.5091777834,Turkiye,Asia,Upper middle income
TUR,55,321,22581.146335808,1886.22811181033,24467.3744476183,779931.116713828,3.13711992293748,Turkiye_TUR,Turkiye,24467.3744476183,Turkiye,Asia,Upper middle income
TUR,60,350,25810.5380848117,1886.22811181033,27696.766196622,779931.116713828,3.55118107267215,Turkiye_TUR,Turkiye,27696.766196622,Turkiye,Asia,Upper middle income
TUR,65,379,28662.905875356,1886.22811181033,30549.1339871664,779931.116713828,3.91690154841911,Turkiye_TUR,Turkiye,30549.1339871664,Turkiye,Asia,Upper middle income
TUR,70,408,32617.2856278449,1886.22811181033,34503.5137396552,779931.116713828,4.42391808715528,Turkiye_TUR,Turkiye,34503.5137396552,Turkiye,Asia,Upper middle income
TUR,75,437,34436.2616410143,1886.22811181033,36322.4897528247,779931.116713828,4.65714073646226,Turkiye_TUR,Turkiye,36322.4897528247,Turkiye,Asia,Upper middle income
TUR,80,466,37902.9903301089,1886.22811181033,39789.2184419192,779931.116713828,5.10163238640454,Turkiye_TUR,Turkiye,39789.2184419192,Turkiye,Asia,Upper middle income
TUR,85,495,39474.9153222119,1886.22811181033,41361.1434340222,779931.116713828,5.3031790305141,Turkiye_TUR,Turkiye,41361.1434340222,Turkiye,Asia,Upper middle income
TUR,90,524,40775.3318668134,1886.22811181033,42661.5599786237,779931.116713828,5.4699138250022,Turkiye_TUR,Turkiye,42661.5599786237,Turkiye,Asia,Upper middle income
TUR,95,553,41545.6868510616,1886.22811181033,43431.9149628719,779931.116713828,5.56868600728081,Turkiye_TUR,Turkiye,43431.9149628719,Turkiye,Asia,Upper middle income
TUR,100,582,42769.127581986,1886.22811181033,44655.3556937964,779931.116713828,5.7255512361076,Turkiye_TUR,Turkiye,44655.3556937964,Turkiye,Asia,Upper middle income
TZA,0,0,0,277945.243816792,277945.243816792,938909.418036863,29.6029881559756,Tanzania_TZA,Tanzania,277945.243816792,Tanzania,Africa,Lower middle income
TZA,5,9,1733.85096068167,277945.243816792,279679.094777474,938909.418036863,29.787654634698,Tanzania_TZA,Tanzania,279679.094777474,Tanzania,Africa,Lower middle income
TZA,10,17,2035.62517484705,277945.243816792,279980.868991639,938909.418036863,29.8197955642028,Tanzania_TZA,Tanzania,279980.868991639,Tanzania,Africa,Lower middle income
TZA,15,25,3647.07692716812,277945.243816792,281592.32074396,938909.418036863,29.9914257258951,Tanzania_TZA,Tanzania,281592.32074396,Tanzania,Africa,Lower middle income
TZA,20,33,3921.95654451209,277945.243816792,281867.200361304,938909.418036863,30.0207022047613,Tanzania_TZA,Tanzania,281867.200361304,Tanzania,Africa,Lower middle income
TZA,25,41,6261.61568326166,277945.243816792,284206.859500054,938909.418036863,30.2698912206348,Tanzania_TZA,Tanzania,284206.859500054,Tanzania,Africa,Lower middle income
TZA,30,49,6302.35530803835,277945.243816792,284247.59912483,938909.418036863,30.2742302573932,Tanzania_TZA,Tanzania,284247.59912483,Tanzania,Africa,Lower middle income
TZA,35,58,8395.36364807324,277945.243816792,286340.607464865,938909.418036863,30.4971493483968,Tanzania_TZA,Tanzania,286340.607464865,Tanzania,Africa,Lower middle income
TZA,40,66,9231.02279161782,277945.243816792,287176.26660841,938909.418036863,30.5861525181905,Tanzania_TZA,Tanzania,287176.26660841,Tanzania,Africa,Lower middle income
TZA,45,74,9472.92504107927,277945.243816792,287418.168857871,938909.418036863,30.6119166914765,Tanzania_TZA,Tanzania,287418.168857871,Tanzania,Africa,Lower middle income
TZA,50,82,9945.80919904577,277945.243816792,287891.053015838,938909.418036863,30.6622819502419,Tanzania_TZA,Tanzania,287891.053015838,Tanzania,Africa,Lower middle income
TZA,55,90,10099.6673632706,277945.243816792,288044.911180063,938909.418036863,30.6786688520313,Tanzania_TZA,Tanzania,288044.911180063,Tanzania,Africa,Lower middle income
TZA,60,98,10204.2413554734,277945.243816792,288149.485172265,938909.418036863,30.6898066668399,Tanzania_TZA,Tanzania,288149.485172265,Tanzania,Africa,Lower middle income
TZA,65,106,10633.8035647075,277945.243816792,288579.0473815,938909.418036863,30.7355578544394,Tanzania_TZA,Tanzania,288579.0473815,Tanzania,Africa,Lower middle income
TZA,70,115,10950.2211782668,277945.243816792,288895.464995059,938909.418036863,30.769258401849,Tanzania_TZA,Tanzania,288895.464995059,Tanzania,Africa,Lower middle income
TZA,75,123,11222.0367608923,277945.243816792,289167.280577684,938909.418036863,30.7982085409576,Tanzania_TZA,Tanzania,289167.280577684,Tanzania,Africa,Lower middle income
TZA,80,131,11802.6526259177,277945.243816792,289747.89644271,938909.418036863,30.8600479318372,Tanzania_TZA,Tanzania,289747.89644271,Tanzania,Africa,Lower middle income
TZA,85,139,13199.4428930441,277945.243816792,291144.686709836,938909.418036863,31.0088152399815,Tanzania_TZA,Tanzania,291144.686709836,Tanzania,Africa,Lower middle income
TZA,90,147,13751.2855049051,277945.243816792,291696.529321697,938909.418036863,31.0675900910225,Tanzania_TZA,Tanzania,291696.529321697,Tanzania,Africa,Lower middle income
TZA,95,155,14866.9211630258,277945.243816792,292812.164979818,938909.418036863,31.1864125926066,Tanzania_TZA,Tanzania,292812.164979818,Tanzania,Africa,Lower middle income
TZA,100,163,16186.938900388,277945.243816792,294132.18271718,938909.418036863,31.3270031237062,Tanzania_TZA,Tanzania,294132.18271718,Tanzania,Africa,Lower middle income
UGA,0,0,129.208754391675,36030.0377609885,36159.2465153802,241340.437315357,14.9826721612057,Uganda_UGA,Uganda,36159.2465153802,Uganda,Africa,Low income
UGA,5,2,392.363085229765,36030.0377609885,36422.4008462183,241340.437315357,15.0917108012966,Uganda_UGA,Uganda,36422.4008462183,Uganda,Africa,Low income
UGA,10,4,477.911334939215,36030.0377609885,36507.9490959277,241340.437315357,15.1271579276303,Uganda_UGA,Uganda,36507.9490959277,Uganda,Africa,Low income
UGA,15,6,545.971481366702,36030.0377609885,36576.0092423552,241340.437315357,15.1553588156309,Uganda_UGA,Uganda,36576.0092423552,Uganda,Africa,Low income
UGA,20,8,614.031627794188,36030.0377609885,36644.0693887827,241340.437315357,15.1835597036315,Uganda_UGA,Uganda,36644.0693887827,Uganda,Africa,Low income
UGA,25,10,727.652700995726,36030.0377609885,36757.6904619842,241340.437315357,15.2306388729848,Uganda_UGA,Uganda,36757.6904619842,Uganda,Africa,Low income
UGA,30,12,1329.39991966909,36030.0377609885,37359.4376806576,241340.437315357,15.4799743036184,Uganda_UGA,Uganda,37359.4376806576,Uganda,Africa,Low income
UGA,35,14,1874.63823597119,36030.0377609885,37904.6759969597,241340.437315357,15.7058951324556,Uganda_UGA,Uganda,37904.6759969597,Uganda,Africa,Low income
UGA,40,16,1936.18222972853,36030.0377609885,37966.219990717,241340.437315357,15.7313960366729,Uganda_UGA,Uganda,37966.219990717,Uganda,Africa,Low income
UGA,45,18,1997.72622348586,36030.0377609885,38027.7639844744,241340.437315357,15.7568969408901,Uganda_UGA,Uganda,38027.7639844744,Uganda,Africa,Low income
UGA,50,20,2025.54929532317,36030.0377609885,38055.5870563117,241340.437315357,15.7684254987012,Uganda_UGA,Uganda,38055.5870563117,Uganda,Africa,Low income
UGA,55,22,2049.71819319964,36030.0377609885,38079.7559541881,241340.437315357,15.7784399406013,Uganda_UGA,Uganda,38079.7559541881,Uganda,Africa,Low income
UGA,60,24,2070.23291711527,36030.0377609885,38100.2706781038,241340.437315357,15.7869402665905,Uganda_UGA,Uganda,38100.2706781038,Uganda,Africa,Low income
UGA,65,26,2129.03236212524,36030.0377609885,38159.0701231137,241340.437315357,15.8113039603271,Uganda_UGA,Uganda,38159.0701231137,Uganda,Africa,Low income
UGA,70,28,2133.63477286139,36030.0377609885,38163.6725338499,241340.437315357,15.8132109804632,Uganda_UGA,Uganda,38163.6725338499,Uganda,Africa,Low income
UGA,75,30,2138.23718359754,36030.0377609885,38168.274944586,241340.437315357,15.8151180005993,Uganda_UGA,Uganda,38168.274944586,Uganda,Africa,Low income
UGA,80,32,2142.83959433369,36030.0377609885,38172.8773553222,241340.437315357,15.8170250207354,Uganda_UGA,Uganda,38172.8773553222,Uganda,Africa,Low income
UGA,85,34,2147.44200506984,36030.0377609885,38177.4797660583,241340.437315357,15.8189320408715,Uganda_UGA,Uganda,38177.4797660583,Uganda,Africa,Low income
UGA,90,36,2205.7359963678,36030.0377609885,38235.7737573563,241340.437315357,15.8430862986272,Uganda_UGA,Uganda,38235.7737573563,Uganda,Africa,Low income
UGA,95,38,2267.27839024156,36030.0377609885,38297.3161512301,241340.437315357,15.8685865399288,Uganda_UGA,Uganda,38297.3161512301,Uganda,Africa,Low income
UGA,100,40,2314.83370767312,36030.0377609885,38344.8714686616,241340.437315357,15.8882912019243,Uganda_UGA,Uganda,38344.8714686616,Uganda,Africa,Low income
UKR,0,0,0,99746.2828999344,99746.2828999344,597989.331492756,16.6802779994316,Ukraine_UKR,Ukraine,99746.2828999344,Ukraine,Europe,Lower middle income
UKR,5,1,84.0275821435662,99746.2828999344,99830.310482078,597989.331492756,16.6943296852592,Ukraine_UKR,Ukraine,99830.310482078,Ukraine,Europe,Lower middle income
UKR,10,2,136.75125350266,99746.2828999344,99883.0341534371,597989.331492756,16.7031465100054,Ukraine_UKR,Ukraine,99883.0341534371,Ukraine,Europe,Lower middle income
UKR,15,3,164.687619675392,99746.2828999344,99910.9705196098,597989.331492756,16.7078182264896,Ukraine_UKR,Ukraine,99910.9705196098,Ukraine,Europe,Lower middle income
UKR,20,3,174.353286259873,99746.2828999344,99920.6361861943,597989.331492756,16.7094345875307,Ukraine_UKR,Ukraine,99920.6361861943,Ukraine,Europe,Lower middle income
UKR,25,4,184.018952844354,99746.2828999344,99930.3018527788,597989.331492756,16.7110509485719,Ukraine_UKR,Ukraine,99930.3018527788,Ukraine,Europe,Lower middle income
UKR,30,5,193.684619428834,99746.2828999344,99939.9675193632,597989.331492756,16.712667309613,Ukraine_UKR,Ukraine,99939.9675193632,Ukraine,Europe,Lower middle income
UKR,35,6,203.350286013315,99746.2828999344,99949.6331859477,597989.331492756,16.7142836706542,Ukraine_UKR,Ukraine,99949.6331859477,Ukraine,Europe,Lower middle income
UKR,40,6,213.015952597796,99746.2828999344,99959.2988525322,597989.331492756,16.7159000316953,Ukraine_UKR,Ukraine,99959.2988525322,Ukraine,Europe,Lower middle income
UKR,45,7,222.681619182277,99746.2828999344,99968.9645191167,597989.331492756,16.7175163927365,Ukraine_UKR,Ukraine,99968.9645191167,Ukraine,Europe,Lower middle income
UKR,50,8,232.347285766758,99746.2828999344,99978.6301857012,597989.331492756,16.7191327537776,Ukraine_UKR,Ukraine,99978.6301857012,Ukraine,Europe,Lower middle income
UKR,55,9,246.102545460493,99746.2828999344,99992.3854453949,597989.331492756,16.721433005466,Ukraine_UKR,Ukraine,99992.3854453949,Ukraine,Europe,Lower middle income
UKR,60,9,268.036991372737,99746.2828999344,100014.319891307,597989.331492756,16.7251010384486,Ukraine_UKR,Ukraine,100014.319891307,Ukraine,Europe,Lower middle income
UKR,65,10,282.758622352246,99746.2828999344,100029.041522287,597989.331492756,16.7275628935696,Ukraine_UKR,Ukraine,100029.041522287,Ukraine,Europe,Lower middle income
UKR,70,11,302.827359432643,99746.2828999344,100049.110259367,597989.331492756,16.7309189295426,Ukraine_UKR,Ukraine,100049.110259367,Ukraine,Europe,Lower middle income
UKR,75,12,322.973275422581,99746.2828999344,100069.256175357,597989.331492756,16.7342878719182,Ukraine_UKR,Ukraine,100069.256175357,Ukraine,Europe,Lower middle income
UKR,80,12,337.926443130715,99746.2828999344,100084.209343065,597989.331492756,16.7367884462463,Ukraine_UKR,Ukraine,100084.209343065,Ukraine,Europe,Lower middle income
UKR,85,13,398.137236586308,99746.2828999344,100144.420136521,597989.331492756,16.746857320436,Ukraine_UKR,Ukraine,100144.420136521,Ukraine,Europe,Lower middle income
